latitude,longitude,zipcode,severity,Comments,SubCategory,Item
37.35751316,-121.8097173,95127,2,4/4/15 @ 2030 (3252) removed furniture- dumped at Mabury Yard-  completed  TM,FUR - Furniture,Furniture
37.26569016,-121.8099776,95111,2,4/05/15 @ 0028 (3205) NAP notified rp. complete kn,FUR - Furniture,Furniture
37.2696946,-121.8185142,95111,2,4/5/15 @ 1735 (3250) removed dresser- cumped @ Mabury- completed  TM,FUR - Furniture,Furniture
37.41695779,-121.8714774,95132,3,4/5/15 @ 1940 (3250) CNL - no debris located-  completed  TM,GLA - Glass,Glass
37.39979295,-121.8469252,95132,3,gone,CON-Constraction Material,Constraction Material
37.40497924,-121.8495142,95132,3,2 mats and 1 tv,MAT-Mattresses,Mattresses
37.31460293,-121.9536476,95117,2,1 3 piece sectional couch,COU-Couch/Sofa,Couch/Sofa
37.34119288,-121.8799863,95112,2,NULL,FUR - Furniture,Furniture
37.29862564,-121.8216735,95121,3,9/27/15 2 mattresses/bags.  mm,MAT-Mattresses,Mattresses
37.32962065,-121.8784817,95112,3,1 mat,MAT-Mattresses,Mattresses
37.3281371,-121.7821872,95148,2,NULL,COU-Couch/Sofa,Couch/Sofa
37.40476823,-121.8682889,95132,3,1 mat. wet,MAT-Mattresses,Mattresses
37.3236988,-121.8740779,95112,1,4/4/15 (3433) pu fender. complete kn,ACC-Accident Complaint,Accident Complaint
37.32576871,-121.8656263,95112,1,4/4/15 (3433) pu piece of metal #1 lane. complete kn,OTH - Other,Other
37.31222857,-122.0322694,95014,1,pu/debris,OTH - Other,Other
37.34339804,-121.8379445,95122,3,NULL,MAT-Mattresses,Mattresses
37.35840461,-121.8928103,95112,2,1 couch and 1 drawer cabinet.,COU-Couch/Sofa,Couch/Sofa
37.33676869,-121.7943712,95148,2,10/4/15 2 couches.  mm,COU-Couch/Sofa,Couch/Sofa
37.33286263,-121.8264634,95122,1,,GAR - Garbage,Garbage
37.38376747,-121.8748054,95131,2,2 couches 2 cabinets and 1 Kids pool,COU-Couch/Sofa,Couch/Sofa
37.33173012,-121.7828474,95148,2,NULL,FUR - Furniture,Furniture
37.43027345,-121.9656999,95002,2,second hand store said it's his stuff. And he would clean it up.,TIR - Tires,Tires
37.34001438,-121.897958,95110,1,talk to Nick about trash in area,GAR - Garbage,Garbage
37.33785564,-121.8573139,95116,2,4/12/15 (3436) pu couch complete kn,COU-Couch/Sofa,Couch/Sofa
37.26539053,-121.9170741,95124,1,NULL,GAR - Garbage,Garbage
37.34794198,-121.8589321,95116,1,1 mat garbage bags demo and debris,GAR - Garbage,Garbage
37.24782633,-121.8281538,95123,1,1 basonet,OTH - Other,Other
37.34247367,-121.7947058,95148,2,3/28/15 (3433) pu toilet. complete kn,APP - Appliances,Appliances
37.32471758,-121.829428,95122,1,4/12/15 (3436) pu cushion & foam rugs. complete kn,OTH - Other,Other
37.32067644,-121.8480679,95122,1,4/11/15 (3436) pu bumper complete kn,OTH - Other,Other
37.32011026,-121.8475085,95122,3,4/11/15 (3436) pu mattress & boxsping complete kn,MAT-Mattresses,Mattresses
37.20112869,-121.7364039,95141,1,3/30/15 (3414) pu bumper-  completed  TM,OTH - Other,Other
37.2564555,-121.8060525,95123,2,1 door and 2 dresser's,FUR - Furniture,Furniture
37.35569432,-121.8337819,95116,2,"3/29/15 (3433) pu 1 couch, desk, microwave. complete kn",COU-Couch/Sofa,Couch/Sofa
37.35891714,-121.88561,95112,1,3/29/15 (3433) pu wood & garb complete kn,GAR - Garbage,Garbage
37.33455031,-121.8764572,95112,2,1 couch,COU-Couch/Sofa,Couch/Sofa
37.39888275,-121.8376783,95132,2,2 d.resser's and 3 bag of garbage,FUR - Furniture,Furniture
37.32740386,-121.7821896,95148,2,4/12/15 (3436) CNL complete kn,FUR - Furniture,Furniture
37.33410611,-121.7835638,95148,2,4/12/15 (3436) pu tv sectional sofa complete kn,FUR - Furniture,Furniture
37.33173012,-121.7828474,95148,2,4/12/15 (3436) pu couch complete kn,COU-Couch/Sofa,Couch/Sofa
37.3338632,-121.8348496,95122,2,dresser draws w/ garbage and clothes,FUR - Furniture,Furniture
37.25531642,-121.9109869,95124,2,NULL,FUR - Furniture,Furniture
37.33228733,-121.8258532,95122,2,1 dresser,FUR - Furniture,Furniture
37.34990577,-121.8046116,95127,2,4/11/15 (3436) pu  couch & bag of trash complete kn,FUR - Furniture,Furniture
37.33868434,-121.7852016,95148,2,4/12/15 (3436) cnl complete kn,FUR - Furniture,Furniture
37.3447178,-121.8228482,95122,3,4/8/15 @ 1630 made safe- fwd to AWP to remove mattress & other debris- TM,MAT-Mattresses,Mattresses
37.32496667,-121.7821405,95148,2,4/12/15 (3436) CNL complete kn,FUR - Furniture,Furniture
37.29096544,-121.816824,95121,3,4/11/15 (3436) pu tree stumps & garb complete kn,CON-Constraction Material,Constraction Material
37.33317159,-121.7832578,95148,2,same as dispatch id 553895,FUR - Furniture,Furniture
37.36409561,-121.8458879,95116,2,4/8/15 @ 1815 (3252) removed debris from roadway- unload at Mabury Yard-  completed  TM,FUR - Furniture,Furniture
37.29684423,-121.9544485,95117,3,4/15/15 (3414) pu 2 mattresses - completed  TM,MAT-Mattresses,Mattresses
37.3403645,-121.7975058,95148,2,4/11/15 (3436) pu  2 couches complete kn,FUR - Furniture,Furniture
37.34950379,-121.8600917,95116,3,4/12/15 (3436) pu 9 mattresses complete kn,MAT-Mattresses,Mattresses
37.34057467,-121.9256421,95126,1,4/11/15 (3436) on private property complete kn,GAR - Garbage,Garbage
37.35544899,-121.886811,95112,3,NULL,MAT-Mattresses,Mattresses
37.23696222,-121.8061541,95123,2,4/12/15 (3436) pu small shelving unit complete kn,FUR - Furniture,Furniture
37.23691602,-121.8142796,95123,2,same as 554008,FUR - Furniture,Furniture
37.35983163,-121.8937426,95112,3,stopped at site/ problem with homeless. returned fri. apr10 with police assitance major garb and debris,MAT-Mattresses,Mattresses
37.35869665,-121.8709039,95133,1,"4/12/15 (3436) pu shoes, clothes, drapes, cardboard, misc garb complete kn",OTH - Other,Other
37.35983163,-121.8937426,95112,3,pu debris 3424 assist,CON-Constraction Material,Constraction Material
37.31218938,-121.8213309,95121,3,4/11/15 (3436) pu  2 mattresses complete kn,MAT-Mattresses,Mattresses
37.32159784,-121.9154803,95126,3,swept glass,GLA - Glass,Glass
37.33441763,-121.8297179,95122,2,4/11/15 (3436) pu woodcomplete kn,FUR - Furniture,Furniture
37.32263495,-121.9318931,95128,1,4/14/15 (3414) 1/2 truck load debris. complete kn,GAR - Garbage,Garbage
37.31037359,-121.8005016,95121,3,4/12/15 (3436) pu mattress complete kn,MAT-Mattresses,Mattresses
37.23416753,-121.9034684,95118,2,plastic bench wooden demo. garbage and recliner,FUR - Furniture,Furniture
37.3668084,-121.8693652,95133,3,4/9/15 @ 1647 (3252) pu mattress & sofa-  completed  TM,MAT-Mattresses,Mattresses
37.26028992,-121.7836766,95138,3,4/9/15 @ 1806 (3252) pu car debris-  completed  TM,GLA - Glass,Glass
37.29843158,-121.8227658,95121,3,4/15/15 (3414) pu wood- dog house- pipes- fencing- completed  TM,MAT-Mattresses,Mattresses
37.29638729,-121.8499348,95111,2,"3 couches, 1 mat lot's of garbage and demolistion debris.",FUR - Furniture,Furniture
37.35751153,-121.8084032,95127,2,4/15/15 (3414) left obstruction notice-  completef  TM,APP - Appliances,Appliances
37.30733003,-121.9722776,95117,2,4/10/15 @ 1645 (3252) PU MATTRESS-  completed  TM,FUR - Furniture,Furniture
37.32375516,-121.8178378,95122,3,4/10/15 @ 1800 (3252) pu mattress & debris-  compelted  TM,MAT-Mattresses,Mattresses
37.23717568,-121.7176836,95138,2,NULL,FUR - Furniture,Furniture
37.37909777,-121.8590706,95133,1,"gargreen wastegage , demo. and left.",GAR - Garbage,Garbage
37.29019757,-121.8202651,95111,2,2 couches and1 toilet,COU-Couch/Sofa,Couch/Sofa
37.31874134,-121.8468862,95122,1,1 bag of garbage,GAR - Garbage,Garbage
37.3824854,-121.8760344,95131,2,1 couch clothes and dryer,FUR - Furniture,Furniture
37.30639555,-121.8334928,95121,1,gone,YW - Yard Waste,Yard Waste
37.35011728,-121.8193449,95127,1,Garbage,NULL,NULL
37.24136832,-121.8187042,95123,3,4 matts.,MAT-Mattresses,Mattresses
37.36276885,-121.8263589,95127,1,garbage,NULL,NULL
37.35650745,-121.8207705,95127,1,about 12 yards of green waste . for P B loader,YW - Yard Waste,Yard Waste
37.33867789,-121.862365,95112,3,2 matts.,MAT-Mattresses,Mattresses
37.30308048,-121.8442219,95111,1,dog house etc. and garbage,NULL,NULL
37.25069523,-121.7913197,95138,3,duplicate - #554308 - both SRs are closed out- completed  TM,MAT-Mattresses,Mattresses
37.26272057,-121.8242025,95136,3,4/16/15 (3414) pu mattress. complete kn,MAT-Mattresses,Mattresses
37.36408311,-121.8796091,95133,2,4/15/15 (3414) pu couch- cardboard- wood & garbage-  completed  TM,FUR - Furniture,Furniture
37.35351406,-121.8674512,95116,1,"4/18/15 (3436) pu 2 couches, tires. need pb loader for 10-12 yards of yw newar 358 west ct. kn",OTH - Other,Other
37.35520147,-121.8465476,95116,3,"4/18/15 (3436) pu 2 mattress, sink, tire, misc garb. complete kn",MAT-Mattresses,Mattresses
37.33521648,-121.9015886,95110,2,4/17/15 (3414) pu couch complete kn,FUR - Furniture,Furniture
37.18223758,-121.7616901,95141,1,8 bags of garbage,GAR - Garbage,Garbage
37.28570348,-121.8816831,95125,2,4/17/15 (3414) pu couch. complete kn,COU-Couch/Sofa,Couch/Sofa
37.28716539,-121.881269,95125,2,4/17/15 (3414) pu chair complete kn,FUR - Furniture,Furniture
37.29090039,-121.8769729,95125,1,4/14/15 (3415) grocery carts with homeless belongings- small camp- completed-  TM,OTH - Other,Other
37.33675585,-121.8319938,95122,2,4/17/15 (3414) cnl complete kn,FUR - Furniture,Furniture
37.35425137,-121.7950431,95127,3,1 mat,MAT-Mattresses,Mattresses
37.29148105,-121.8184312,95121,3,NULL,MAT-Mattresses,Mattresses
37.34300808,-121.8276704,95122,2,4/20/15 (3414) pu carpet rolls & 2 sofas. complete kn,COU-Couch/Sofa,Couch/Sofa
37.33037175,-121.7954268,95148,2,1 love seat and a self fine down the street 1 mat.,COU-Couch/Sofa,Couch/Sofa
37.20160154,-121.8286468,95120,1,garbage,GAR - Garbage,Garbage
37.35727746,-121.8414778,95116,1,4/14/15 @ 1645 (3254) no debris homeless picked up their stuff. complete kn,GAR - Garbage,Garbage
37.32860036,-121.8806209,95112,3,4/14/15 @ 1730 (3254) no mattress or debris to be picked up. complete kn,MAT-Mattresses,Mattresses
37.35785024,-121.8144487,95127,1,4/15/15 (3271) completed  TM,GAR - Garbage,Garbage
37.29599103,-121.961923,95130,1,4/15/15 (3271) pu pallets- completed  TM,OTH - Other,Other
37.2690772,-121.9004991,95118,1,4/19/15 (3436) CNL- completed  TM,GAR - Garbage,Garbage
37.35569432,-121.8337819,95116,2,"4/20/15 (3414) pu chair, garb, ottoman complete kn",FUR - Furniture,Furniture
37.32447596,-121.8244109,95122,1,4/20/15 (3414) pu garb bag complete kn,GAR - Garbage,Garbage
37.29306471,-121.8852868,95125,1,4/18/15 (3436) pu iron gate. complete kn,OTH - Other,Other
37.35234516,-121.8371377,95116,2,couch chair tent and metal,FUR - Furniture,Furniture
37.3087455,-121.9636246,95117,1,4/19/15 (3436) pu blue plastic container-  completed  TM,GAR - Garbage,Garbage
37.25010027,-121.7918882,95138,3,4/19/15 @ 0419 (3436) pu 2 mattresses-  completed  TM,MAT-Mattresses,Mattresses
37.33273611,-121.8536385,95122,1,4/15/15 @ 1624 (3252) garbage pile. complete kn,GAR - Garbage,Garbage
37.30207569,-121.9367621,95128,2,4/19/15 (3436) pu sofa-  completed  TM,COU-Couch/Sofa,Couch/Sofa
37.39282929,-121.8333982,95132,2,4/15/15 @ 2006 (3252) dresser garbage. complete kn,FUR - Furniture,Furniture
37.29631209,-121.7503532,95135,3,10 garbage bags 1 sofa 2 matts etc.,MAT-Mattresses,Mattresses
37.33286263,-121.8264634,95122,1,NULL,GAR - Garbage,Garbage
37.3201853,-121.9683688,95117,2,1 sofa,COU-Couch/Sofa,Couch/Sofa
37.31871924,-121.8224194,95122,1,spilled concrete on roadway,OTH - Other,Other
37.33055469,-121.8352468,95122,3,left obs notive,MAT-Mattresses,Mattresses
37.31794204,-121.8868883,95110,1,matts 4 couches lots of garbage etc.,OTH - Other,Other
37.24744279,-121.8426015,95123,3,1 broken sofa,MAT-Mattresses,Mattresses
37.28162098,-121.8067082,95111,3,mat was gone,MAT-Mattresses,Mattresses
37.36003217,-121.8954561,95112,3,"4/16/15 (3414) 2 mattresses, toilet, at least 2 loads. complete kn",MAT-Mattresses,Mattresses
37.36271489,-121.8755796,95133,1,4/15/15 (3421) pu bed frame- garbage bags- cardboard- woodchips-  completed  TM,GAR - Garbage,Garbage
37.31308934,-121.8357945,95121,1,NULL,GAR - Garbage,Garbage
37.33988741,-121.8545274,95116,2,futon and garbage etc.,FUR - Furniture,Furniture
37.30600032,-121.9545373,95117,2,4/15/15 (3141) pu couch-  completed  TM,COU-Couch/Sofa,Couch/Sofa
37.33103931,-121.8344786,95122,3,1 mat,MAT-Mattresses,Mattresses
37.25377914,-121.8031774,95123,1,4/16/15 (3414) no pick up private property. complete kn,GAR - Garbage,Garbage
37.25786197,-121.8952581,95118,1,on city park land. It's was gone!,GAR - Garbage,Garbage
37.34805526,-121.8564793,95116,3,4/17/15 (3414) swept entire intersection of cement. complete kn,CON-Constraction Material,Constraction Material
37.22507155,-121.7727987,95139,1,1 bundle of Y/W,YW - Yard Waste,Yard Waste
37.35482643,-121.8224526,95127,3,2 matts,MAT-Mattresses,Mattresses
37.23687331,-121.8306068,95128,2,gone is the recliner,FUR - Furniture,Furniture
37.23641363,-121.80615,95123,2,"4/17/15 @ 2020 (3251) rp said he put fridge on s/w, i advised he can't and needs to remove. complete kn",REF-Refrigerators,Refrigerators
37.33352943,-121.8641471,95116,3,2 matts.,MAT-Mattresses,Mattresses
37.32447596,-121.8244109,95122,3,4/22/15 @  1200 (3425)  completed TM,MAT-Mattresses,Mattresses
37.21976785,-121.7687651,95139,3,4/22/15 @ 1110 (3425) 2 mattresses-  completed  TM,MAT-Mattresses,Mattresses
37.36303941,-121.8254382,95127,1,4/22/15 (3425) 5 bags garb. complete kn,GAR - Garbage,Garbage
37.32528752,-121.7931981,95148,2,4/22/15 @ 1000 (3425) pu 2 sofas & 1 mattress-  completed  TM,FUR - Furniture,Furniture
37.37397559,-121.8838767,95131,1,4/18/15 (3436) pu shrubs. completed kn,YW - Yard Waste,Yard Waste
37.3056686,-121.8087386,95121,1,4/22/15 @ 1220 (3425) CNL,OTH - Other,Other
37.30744379,-121.8037675,95121,1,NULL,YW - Yard Waste,Yard Waste
37.26646085,-121.9314647,95124,1,4/20/15 (3414) its garbage day. pile in compliance for green waste. complete kn,YW - Yard Waste,Yard Waste
37.31628931,-121.9216788,95128,3,gone,MAT-Mattresses,Mattresses
37.29941637,-121.8124982,95121,1,"4/21/15 (3425) pu cushions, bags garb, debris & cardboard. complete kn",GAR - Garbage,Garbage
37.34699973,-121.8677382,95116,3,NULL,CON-Constraction Material,Constraction Material
37.27755605,-121.8200698,95111,3,2 matts,MAT-Mattresses,Mattresses
37.3396319,-121.8816707,95112,2,NULL,COU-Couch/Sofa,Couch/Sofa
37.36003217,-121.8954561,95112,1,4/26/15 (3433) completed  TM,OTH - Other,Other
37.38543608,-121.8732527,95131,3,"4/20/15 (3414) pu glass in rowadway, 2 cars broken windows. complete kn",GLA - Glass,Glass
37.29618546,-122.0237049,95129,1,1 large tree trunk,NULL,NULL
37.35906193,-121.8423418,95116,1,on freeway side,GAR - Garbage,Garbage
37.26114905,-121.795707,95111,1,sand bags were gone,OTH - Other,Other
37.33047845,-121.8420982,95122,1,NULL,GAR - Garbage,Garbage
37.30324953,-121.8016698,95121,2,NULL,FUR - Furniture,Furniture
37.31354468,-121.8027064,95148,1,not found,GAR - Garbage,Garbage
37.31260948,-121.8340355,95121,3,NULL,MAT-Mattresses,Mattresses
37.25897826,-121.7942434,95111,1,4/21/15 @ 2045 (3252) pu mattress & a truck load of debris. complete kn,GAR - Garbage,Garbage
37.37325246,-121.9182198,95112,1,4/21/15 @ 1920 (3252) pu 9 shopping carts full of debris & a roll cart too. complete kn,GAR - Garbage,Garbage
37.36663749,-121.9015728,95112,1,4/22/15 @ 1840 (3250) made scene safe- fwd to PB & Sweepers- TM,ACC-Accident Complaint,Accident Complaint
37.20728553,-121.7198025,95138,1,4/21/15 (3425) pu garbage & debris.. complete kn,GAR - Garbage,Garbage
37.36546323,-121.9049847,95112,1,sent to heavy equipment P B Loader,GAR - Garbage,Garbage
37.3159274,-121.9182905,95128,3,4/26/15 (3433) completed  TM,MAT-Mattresses,Mattresses
37.33783164,-121.8736512,95112,3,NULL,MAT-Mattresses,Mattresses
37.33805345,-121.8413046,95122,1,NULL,GAR - Garbage,Garbage
37.34647941,-121.8677192,95116,2,4/25/15 (3434) pu couch. complete kn,COU-Couch/Sofa,Couch/Sofa
37.32319204,-121.8894521,95110,2,2 matts and sofa,FUR - Furniture,Furniture
37.30783994,-121.9221218,95128,2,4/26/15 (3433) completed  TM,COU-Couch/Sofa,Couch/Sofa
37.30032358,-121.9837878,95129,2,book shelf,FUR - Furniture,Furniture
37.33478287,-121.840538,95122,1,4/22/15 (3436) completed  TM,GAR - Garbage,Garbage
37.35586526,-121.8599806,95116,2,"4/25/15 (3434) pu 2 cushions, couldnt find chair. complete kn",FUR - Furniture,Furniture
37.39855165,-121.85972,95132,1,4/22/15 @ 1810 (3250) removed debris/ dumped @ Mabury YD- completed  TM,GAR - Garbage,Garbage
37.33939836,-121.7816825,95148,1,4/22/15 @ 2025 (3250) CNL-  completed  TM,GAR - Garbage,Garbage
37.24858402,-121.7722103,95138,1,4/26/15 (3436) pu garb & debris complete kn,GAR - Garbage,Garbage
37.2898543,-121.8709116,95125,1,garage door 8 by 8,GAR - Garbage,Garbage
37.31335549,-121.9204518,95128,1,4/23/15 @ 1805 (3252) pu bike. complete kn,OTH - Other,Other
37.36291721,-121.8867618,95133,1,4/23/15 @ 1700 (3250) NAP unable to locate. complete kn,LIT - Litter,Litter
37.34075252,-121.8358711,95122,3,4/24/15 (3436) completed  TM,MAT-Mattresses,Mattresses
37.32466842,-121.7667517,95148,1,4/26/15 (3436) pu 8+ bag of garb. complete kn,GAR - Garbage,Garbage
37.21971784,-121.7619748,95139,2,"4/26/15 (3436) pu garb bags, reclining sofa, cardboard boxes, furn, misc debris. fwd to hvy equipment NB santa teresa btwn bailey & bayliss full size hot tub. kn",FUR - Furniture,Furniture
37.25898653,-121.840271,95136,3,"4/26/15 (3436) pu wood & plastic chair, couldnt locate mattresses. complete kn",MAT-Mattresses,Mattresses
37.35742905,-121.8534661,95116,3,4/24/15 (34364) completed  TM,MAT-Mattresses,Mattresses
37.31511557,-121.8236569,95121,2,4/24/15 (3436) left obstruction notice-  completed  TM,FUR - Furniture,Furniture
37.19939878,-121.7413009,95142,3,email ed brooks when completed,CON-Constraction Material,Constraction Material
37.20825284,-121.7287428,95037,2,email ed brooks when completed,FUR - Furniture,Furniture
37.32643744,-121.8345621,95122,3,4/24/15 (3436) completed  TM,MAT-Mattresses,Mattresses
37.38811529,-121.8801977,95131,1,1 bag of foam,GAR - Garbage,Garbage
37.38462249,-121.8366127,95127,1,4/26/15 (3436) no action taken on private property. complete kn,GAR - Garbage,Garbage
37.33583168,-121.8860285,95112,3,4/24/15 @ 1623 (3251) standard oil & swept up. complete kn,HAZ - Haz Mat,Haz Mat
37.35673452,-121.8322355,95116,3,4/24/15 @ 2200 (3252) pu bed frame complete kn,MAT-Mattresses,Mattresses
37.37909777,-121.8590706,95133,1,4/24/15 @ 1900 (3252) pu cardboard complete kn,LIT - Litter,Litter
37.39668071,-121.8717607,95132,1,4/26/15 @ 1730 (3251) pu large  piece of sheet rock in street. complete kn,OTH - Other,Other
37.3048147,-121.9660411,95117,3,1 mat,MAT-Mattresses,Mattresses
37.25103694,-121.910805,95124,1,garbage,GAR - Garbage,Garbage
37.27451913,-121.8546429,95136,3,matts on county property on expressway,MAT-Mattresses,Mattresses
37.25139826,-121.8250743,95123,2,NULL,COU-Couch/Sofa,Couch/Sofa
37.33939836,-121.7816825,95148,1,garbage,GAR - Garbage,Garbage
37.29757938,-121.821763,95121,2,6 tires,TIR - Tires,Tires
37.29879665,-121.8237852,95121,3,mat.,MAT-Mattresses,Mattresses
37.29776913,-121.9544557,95117,1,ID# - 154058 please notify Debbie Basher when completed - debbie.basher@sanjoseca.gov,OTH - Other,Other
37.31438474,-121.9689061,95117,2,peiced out couch,COU-Couch/Sofa,Couch/Sofa
37.35265682,-121.8115693,95127,1,5/3/15 (3434) already picked up-  completed  TM,OTH - Other,Other
37.35130314,-121.8135645,95127,1,garbage,GAR - Garbage,Garbage
37.34010815,-121.829616,95122,3,1` mat,MAT-Mattresses,Mattresses
37.32387271,-121.8858948,95110,2,1 3piece couch,COU-Couch/Sofa,Couch/Sofa
37.31521009,-121.7832442,95148,1,y/w,YW - Yard Waste,Yard Waste
37.23310399,-121.8188905,95123,2,NULL,COU-Couch/Sofa,Couch/Sofa
37.35704341,-121.8104107,95127,3,4/27/15 @ 2105 (3252) pu mattress complete kn,MAT-Mattresses,Mattresses
37.31769541,-121.7934765,95148,2,sofa,COU-Couch/Sofa,Couch/Sofa
37.35107584,-121.8145332,95127,3,1 mat,MAT-Mattresses,Mattresses
37.34384287,-121.8688416,95116,2,5/3/15 (3434) p/u debris complete kn,COU-Couch/Sofa,Couch/Sofa
37.28168646,-121.8390054,95111,1,2 matts,OTH - Other,Other
37.33857586,-121.779255,95148,1,gone,YW - Yard Waste,Yard Waste
37.23261168,-121.7722343,95119,1,pu metal-  completed  TM,OTH - Other,Other
37.26863692,-121.8410523,95136,3,contacted R/P and advised that the pile of mulch needs to be out of street. followed up on it today and R/P has removed the mulch. as of 8/11/15.,CON-Constraction Material,Constraction Material
37.31355504,-121.8780252,95110,2,metal was being taken at time of arrival,APP - Appliances,Appliances
37.28053286,-121.8234186,95111,2,sofa and couch,COU-Couch/Sofa,Couch/Sofa
37.25039205,-121.861257,95123,1,4/26/15 (3433) completed  TM,GAR - Garbage,Garbage
37.39427455,-121.8456661,95132,2,plywood and tires,TIR - Tires,Tires
37.40785114,-121.8597811,95132,2,couch,COU-Couch/Sofa,Couch/Sofa
37.3456289,-121.8165536,95127,1,"5/3/15 (3433) picked up cushions, garb bags tv stand. . complete kn",GAR - Garbage,Garbage
37.31969089,-121.873571,95112,3,2 matts.,MAT-Mattresses,Mattresses
37.33204407,-121.8262137,95122,1,clothes and garbage,GAR - Garbage,Garbage
37.3740756,-121.863132,95133,1,street debris removed palm tree debris.  mm,YW - Yard Waste,Yard Waste
37.36409561,-121.8458879,95116,2,4/28/15 @ 2015 (3252) pu 2 chairs. complete kn,FUR - Furniture,Furniture
37.36232188,-121.8314921,95127,2,4/28/15 @ 2003 (3252) p/u refrigerator. complete kn,APP - Appliances,Appliances
37.33941113,-121.8687032,95116,2,4/30/15 (3414) pu cabinet. complete kn,FUR - Furniture,Furniture
37.32397688,-121.8998692,95113,2,1 couch,COU-Couch/Sofa,Couch/Sofa
37.31666616,-121.9683254,95117,2,5/11/15 (3414) pu sofa & tv complete kn,FUR - Furniture,Furniture
37.34412793,-121.882169,95112,1,4/30/15 (3414) pu bucket-o-trash. complete kn,GAR - Garbage,Garbage
37.32017035,-121.9179739,95126,2,4/30/15 (3414) n/f complete kn,COU-Couch/Sofa,Couch/Sofa
37.24057447,-121.7669914,95138,1,4/29/15 @ 2010 (3250) removed debris & dumped at Mabury Yard-  completed  TM,LIT - Litter,Litter
37.25727326,-121.8786104,95118,2,NULL,COU-Couch/Sofa,Couch/Sofa
37.35903547,-121.8617183,95133,3,4/30/15 (3414) pu boxspring. complete kn,MAT-Mattresses,Mattresses
37.38764208,-121.850844,95132,1,garbage,GAR - Garbage,Garbage
37.26369898,-121.8145727,95111,1,clean up 2 loads of dirt.  mm,YW - Yard Waste,Yard Waste
37.31319291,-121.9521734,95117,2,5/2/15 (3436) completed  TM,COU-Couch/Sofa,Couch/Sofa
37.33138863,-121.7714747,95148,2,"5/3/15 (3433) picked up 2 beds, couch, bag garb. complete kn",FUR - Furniture,Furniture
37.23190898,-121.8077131,95123,3,ARRIVED AT LOCATION.  HOMEOWNER MOVED.,CON-Constraction Material,Constraction Material
37.33377175,-121.772534,95148,2,1 couch,COU-Couch/Sofa,Couch/Sofa
37.3186003,-121.7811538,95148,3,5/3/15 (3434) completed  TM,MAT-Mattresses,Mattresses
37.31696715,-121.8821753,95110,3,1 kg size mat,MAT-Mattresses,Mattresses
37.31871638,-121.8563052,95112,2,5/1/15 (3436) CNL  completed  TM,FUR - Furniture,Furniture
37.32269336,-121.8522349,95122,2,5/2/15 (3436)  completed  TM,TIR - Tires,Tires
37.27011955,-121.8317183,95136,3,1 mat,MAT-Mattresses,Mattresses
37.31871924,-121.8224194,95122,2,5/3/15 (3433) completed  TM,FUR - Furniture,Furniture
37.35351406,-121.8674512,95116,3,NULL,HAZ - Haz Mat,Haz Mat
37.29092008,-121.8216558,95111,2,NULL,REF-Refrigerators,Refrigerators
37.31146929,-121.8423157,95122,3,5/2/15 (3436) completed  TM,MAT-Mattresses,Mattresses
37.29092008,-121.8216558,95111,1,"5/3/15 (3436) pu garb bags, toilet, bucket  complete kn",GAR - Garbage,Garbage
37.35351406,-121.8674512,95116,1,"5/3/15 (sec 44) tree stumps are coming from resident across the street (1355 e julian) he owns a tree company, approx 40 tree stumps. complete kn",OTH - Other,Other
37.32299213,-121.8831957,95110,3,5/1/15 @ 1440 (3252) found mattresses homeless sleeping on them. complete kn,MAT-Mattresses,Mattresses
37.37051248,-121.8306869,95127,3,5/2/15 @ 1735 (3252) completed  TM,MAT-Mattresses,Mattresses
37.2719114,-121.8366839,95136,2,5/2/15 @ 2120 (3252) pu 1 sofa-  completed  TM,FUR - Furniture,Furniture
37.23678869,-121.8405903,95123,3,5/3/15 @ 2200 (3250) removed debris dumped @ mabury yard. complete kn,MAT-Mattresses,Mattresses
37.32308217,-121.796402,95148,3,5/3/15 @ 2040 (3250) removed debris dumped @ mabury yard. complete kn,MAT-Mattresses,Mattresses
37.38768948,-121.8402421,95127,3,email ed brooks when completed broken cabinet,CON-Constraction Material,Constraction Material
37.32029575,-121.9171581,95126,2,email ed brooks when completed,COU-Couch/Sofa,Couch/Sofa
37.2719114,-121.8366839,95123,2,old couch,COU-Couch/Sofa,Couch/Sofa
37.32498531,-121.8963722,95126,2,NULL,FUR - Furniture,Furniture
37.31112761,-121.7563006,95135,2,sofa,COU-Couch/Sofa,Couch/Sofa
37.36224773,-121.8247268,95127,3,5/3/15 (3436) sheetrock in roackway. complete kn,CON-Constraction Material,Constraction Material
37.30795852,-121.8476539,95111,1,5/3/15 (3436) pu log in roadway complete kn,YW - Yard Waste,Yard Waste
37.33791418,-121.9340697,95126,2,5/3/15 (3436) pu  couch & garbage in roadway. complete kn,COU-Couch/Sofa,Couch/Sofa
37.33487831,-121.8290379,95122,1,5/3/15 (3436) pu matt & cart w debris complete kn,GAR - Garbage,Garbage
37.29923295,-121.8359202,95111,2,5/3/15 (3436) pu couches & mailbox with cement base in roadway complete kn,COU-Couch/Sofa,Couch/Sofa
37.3799154,-121.8776804,95131,2,"5/7/15 (3414) pu 2 recliners, couch completed kn",COU-Couch/Sofa,Couch/Sofa
37.37911218,-121.8778001,95131,2,5/7/15 (3414) pu couch & chair completed kn,FUR - Furniture,Furniture
37.37911218,-121.8778001,95131,3,5/7/15 (3414) CNL completed kn,MAT-Mattresses,Mattresses
